track_id,cluster_kmeans
0TSO6afZViXH6OUlIMl6m4,1
1Cafs1zrIyOzF8XPmkSI4p,1
3l1ZanpJ3jFQZMqATizqfE,1
4HzqWEdAbzcVFDv0pvxV4w,1
1fLa7ba2l141LWPUt7Bcok,1
5BDUyIKCLNZQCvu55rAY3m,1
0mGvaKpwLYoybnIoboC3uS,1
7kT8GFH03WvZmqsGTa9pho,1
655JkvIwu2rDCaD1hPf04g,1
3y5ahYM9zwyOCt3mieZ0PZ,1
60CEVNgCHcVyWCPy6Kh2K6,1
4QkQmdvFjEVvjc1ONi6t6N,1
5QhOF5HXgZ0OFUZSE5kEv1,1
3rdAz1fbUfZxYgaCviYhRo,1
3tQFthLmtBuc0XPL2b8nnu,1
0QjQC8sGqxUkaJFBsJjtGm,1
3dYD57lRAUcMHufyqn9GcI,1
0pNeVovbiZHkulpGeOx1Gj,1
7o2CTH4ctstm8TNelqjb51,1
5RubKOuDoPn5Kj5TLVxSxY,1
4R8BJggjosTswLxtkw8V7P,1
2n7ohqg1s68ToAHh4u9mcW,1
0fea68AdmYNygeTGI4RC18,1
69vlMrzHwATKzupwNcUPyK,1
2vmfvSoZBFAt9hhRoEByLi,1
5hpwyyJJ2JyozFVVRJsfLp,1
4t9a07PAghtQMRAIP9FQ7Z,1
15MJ5NThPjj6xhPcts8MiY,1
4r9jkMEnArtWGH2rL2FZl0,1
2PkTjm1QAJCZbJ9MqC4RqA,1
3ehHqgYRzmeUi345MfHS2N,0
30W8VKHrAZmHzObnwAoc1u,0
42Gzfqnfpk7Pp1ydM60eNn,0
4zOZb2HMmV81WVG3wrmrLZ,1
2nwHN5TM4OBdrwCUSx0wnE,1
63GTuNSVLynH3n3PdqObgd,1
3yeFTYLMz4nOtyPXWEMKsW,1
3lkiTKxSDxOqZkQnf9FUEo,0
5NMPnWUDvXr8Vnauv7I7YZ,0
6ZOcbKub95XSDESsKKuH41,1
3k3NWokhRRkEPhCzPmV8TW,1
4hceSKjrkDTO0nMKFcb3sj,1
6Xom58OOXk2SoU711L2IXO,1
7dSZ6zGTQx66c2GF91xCrb,0
2x8oBuYaObjqHqgGuIUZ0b,0
1uK5rDY3BnikyG0sl3tPpc,0
1O2pcBJGej0pmH2Y9XZMs6,1
5aQtcr0PfEtk4FZCz5rLdV,0
1TpZKxGnHp37ohJRszTSiq,0
1txrFHh4XUU3Kp8HcD2TFW,0
2rurDawMfoKP4uHyb2kJBt,1
3i5cUvzBImLJTLh0koudVl,0
7kYbxvrGXv8cmKjkqgqhrw,1
6ojZtz3sZr6ynvejLOqgCj,0
2Znff2J1fAgQhXXEMW7y5V,0
1uGdRSOpObu3lp0jvrVREl,0
571PVMWxL6aEwyOOfRFXPF,1
1AYgMuI3cgL5EjnfhnZVoq,1
44V6EzbUSYgyfsNiP0FrlA,1
4XdePl1vOF1cYjTBYeYU9j,1
6N1K5OVVCopBjGViHs2IvP,1
6K8qKeWo5MsFED7wCR6Kop,1
0tgVpDi06FyKpA1z0VMD4v,1
4evmHXcjt3bTUHD1cvny97,1
3HVWdVOQ0ZA45FuZGSfvns,1
2hYlWnPvVZtQZGWfb35HPQ,1
6b2RcmUt1g9N9mQ3CbjX2Y,1
5hvwx5i67IwnCkjl9VHkNv,1
6Qs4SXO9dwPj5GKvVOv8Ki,1
2ACgvo2Kx4LgWqQ2amvM5C,0
6lip7aGS7oXloGk1XFCqWH,1
0gzcET27nREY6aD8LJU9wD,1
4LRPiXqCikLlN15c3yImP7,1
48AJSd42lXpicsGqcgopof,1
3zN6kV9JWuQYVqXPtNvZku,1
5stPVcRqb4qixbafP9e8lt,1
1Ej96GIBCTvgH7tNX1r3qr,1
5s5t0OFg9lIlBFaCI14K1i,1
5txoZyuAmtCfmDjUCEphWm,1
300YN8ebGB90nDuzgz0f3O,1
3z8h0TU7ReDPLIbEnYhWZb,1
5Q2cQZKPvF4bpcjV3TCTss,1
1F9NVicWfNQA5ki8WmEtk8,1
6Am82YdURCRXRvoVUObzzG,1
2t8UoPFVXCRZulscbwv0QL,1
2k1yPYf9WGA4LiqcLVwtzn,1
7iAqvWLgZzXvH38lA06QZg,1
6YXG34IWbilypPwjBTOrUC,1
6suU8oBlW4O2pg88tOXgHo,1
0YwBZKT8JE4U5TwmYE9BV9,1
3INsYP1Y8GG4qJvBsKCdXC,1
5WZDLZVCvY1rEyNir6k8Pg,1
152lZdxL1OR0ZMW6KquMif,1
7l9uOhfVJC8Y0c6PXHrgbs,1
6DEMMeWXfmFAXgDUMMzeg6,1
7qekEQyGFRim7qNhxzkaLo,1
5O3eNPhckrOCxIBtR5SQLN,1
3oap5wNMWwX1dT3AVKwLzH,1
5JKL1pLVX50keaioXSf6yW,1
0tutU5E5kMR3bY8sZllpoJ,1
5rLi8B8qgk6qThwRnKHW2P,1
14uvyd51Ha7FihKHlOtUig,1
0k8tcDGLSqUQAeuoOaUJj2,1
62lc21zAcKWs11pbSOabO9,1
7m4HUtdXRUHEitLIqbVWxf,1
5VL7pScLlKe4MbB8EAivgA,1
6VM5z6NAfp9xjwkgi4exCb,1
7d4IxyLHzCwJOPi2aOA0En,1
7b86mQCIVKpdqGRHum0neh,1
0ci4OlJdTMqIc4n5jyaZVY,1
22PMfvdz35fFKYnJyMn077,1
